time,open,high,low,close,volume
2025-03-19 08:00:00,3044.51,3044.74,3037.03,3038.5,913
2025-03-19 08:15:00,3038.36,3040.99,3034.52,3036.73,990
2025-03-19 08:30:00,3036.72,3040.22,3034.66,3039.99,894
2025-03-19 08:45:00,3039.99,3043.91,3039.84,3042.02,917
2025-03-19 09:00:00,3042.0,3042.9,3039.33,3039.93,908
2025-03-19 09:15:00,3039.89,3040.75,3037.95,3040.23,827
2025-03-19 09:30:00,3040.23,3041.94,3038.36,3039.63,982
2025-03-19 09:45:00,3039.46,3039.46,3035.64,3035.86,951
2025-03-19 10:00:00,3035.82,3037.01,3031.46,3032.53,978
2025-03-19 10:15:00,3032.54,3034.77,3032.11,3033.33,768
2025-03-19 10:30:00,3033.44,3033.93,3027.38,3028.02,905
2025-03-19 10:45:00,3028.17,3029.09,3024.75,3025.14,775
2025-03-19 11:00:00,3025.08,3027.37,3022.89,3025.82,876
2025-03-19 11:15:00,3026.0,3028.42,3025.6,3028.01,683
2025-03-19 11:30:00,3028.01,3030.08,3027.5,3029.9,722
2025-03-19 11:45:00,3030.0,3031.4,3029.13,3030.35,603
2025-03-19 12:00:00,3030.38,3030.43,3028.36,3029.42,570
2025-03-19 12:15:00,3029.42,3036.42,3029.42,3035.54,731
2025-03-19 12:30:00,3035.57,3037.86,3034.2,3037.53,692
2025-03-19 12:45:00,3037.53,3037.69,3033.82,3034.54,680
2025-03-19 13:00:00,3034.49,3036.38,3033.79,3036.34,571
2025-03-19 13:15:00,3036.4,3039.33,3035.65,3039.33,639
2025-03-19 13:30:00,3039.33,3039.86,3037.93,3039.7,610
2025-03-19 13:45:00,3039.81,3040.01,3038.21,3038.82,624
2025-03-19 14:00:00,3038.8,3040.16,3038.06,3039.51,643
2025-03-19 14:15:00,3039.46,3039.83,3036.92,3037.12,751
2025-03-19 14:30:00,3037.08,3040.22,3036.54,3039.64,871
2025-03-19 14:45:00,3039.66,3041.15,3037.0,3037.15,823
2025-03-19 15:00:00,3037.2,3038.25,3034.43,3034.57,1091
2025-03-19 15:15:00,3034.39,3036.36,3033.02,3034.06,1034
2025-03-19 15:30:00,3034.28,3034.79,3027.67,3029.41,1296
2025-03-19 15:45:00,3029.63,3034.7,3028.06,3033.26,1204
2025-03-19 16:00:00,3032.98,3032.98,3027.11,3028.31,1200
2025-03-19 16:15:00,3028.32,3030.34,3025.98,3030.26,1079
2025-03-19 16:30:00,3030.31,3032.02,3028.01,3029.9,1071
2025-03-19 16:45:00,3029.87,3030.81,3026.79,3027.59,1052
2025-03-19 17:00:00,3027.52,3032.41,3026.89,3031.4,1026
2025-03-19 17:15:00,3031.53,3032.83,3030.01,3032.08,855
2025-03-19 17:30:00,3032.11,3032.24,3029.41,3029.72,837
2025-03-19 17:45:00,3029.86,3032.57,3029.86,3031.48,890
2025-03-19 18:00:00,3031.51,3035.69,3031.34,3034.54,992
2025-03-19 18:15:00,3034.54,3038.27,3034.5,3036.42,913
2025-03-19 18:30:00,3036.35,3037.15,3034.09,3034.44,769
2025-03-19 18:45:00,3034.45,3035.47,3031.4,3033.04,876
2025-03-19 19:00:00,3033.13,3034.09,3031.56,3032.53,796
2025-03-19 19:15:00,3032.57,3034.02,3031.11,3033.01,891
2025-03-19 19:30:00,3032.96,3033.5,3029.93,3030.63,890
2025-03-19 19:45:00,3030.63,3030.98,3029.47,3030.56,899
2025-03-19 20:00:00,3029.6,3039.69,3028.93,3038.59,1212
2025-03-19 20:15:00,3038.36,3041.22,3036.97,3037.56,1119
2025-03-19 20:30:00,3037.52,3048.34,3037.52,3047.86,1209
2025-03-19 20:45:00,3048.09,3048.35,3042.39,3046.75,1135
2025-03-19 21:00:00,3047.16,3051.84,3045.92,3047.19,1132
2025-03-19 21:15:00,3047.39,3048.21,3041.07,3042.23,1140
2025-03-19 21:30:00,3042.2,3047.67,3042.05,3046.94,988
2025-03-19 21:45:00,3047.03,3048.52,3045.85,3047.95,1033
2025-03-19 22:00:00,3047.62,3048.12,3044.45,3046.2,499
2025-03-19 22:15:00,3046.18,3046.31,3045.28,3045.83,388
2025-03-19 22:30:00,3045.96,3046.05,3044.04,3044.97,420
2025-03-19 22:45:00,3044.9,3047.98,3044.8,3047.16,307
2025-03-20 00:00:00,3048.35,3050.53,3046.94,3049.76,645
2025-03-20 00:15:00,3049.76,3050.15,3047.32,3049.16,407
2025-03-20 00:30:00,3049.17,3049.93,3048.72,3048.87,200
2025-03-20 00:45:00,3048.92,3050.35,3048.92,3050.2,157
2025-03-20 01:00:00,3050.2,3050.2,3048.78,3049.66,258
2025-03-20 01:15:00,3049.66,3050.47,3049.31,3050.12,276
2025-03-20 01:30:00,3050.32,3050.39,3049.08,3049.66,309
2025-03-20 01:45:00,3049.69,3051.33,3049.58,3050.1,298
2025-03-20 02:00:00,3050.11,3054.43,3050.11,3052.13,658
2025-03-20 02:15:00,3052.14,3055.41,3050.91,3053.68,646
2025-03-20 02:30:00,3053.64,3053.82,3051.03,3052.8,678
2025-03-20 02:45:00,3052.8,3053.6,3051.39,3053.27,785
2025-03-20 03:00:00,3053.26,3055.33,3050.42,3054.7,1129
2025-03-20 03:15:00,3054.83,3056.03,3053.34,3054.25,960
2025-03-20 03:30:00,3054.12,3055.45,3052.52,3053.42,957
2025-03-20 03:45:00,3053.4,3053.75,3049.5,3049.68,982
2025-03-20 04:00:00,3049.59,3052.09,3048.46,3051.26,925
2025-03-20 04:15:00,3051.26,3052.14,3050.36,3050.84,760
2025-03-20 04:30:00,3050.77,3051.43,3046.96,3047.77,901
2025-03-20 04:45:00,3047.71,3047.83,3045.04,3045.66,882
2025-03-20 05:00:00,3045.8,3048.42,3045.43,3048.42,911
2025-03-20 05:15:00,3048.45,3049.54,3047.32,3048.55,838
2025-03-20 05:30:00,3048.46,3050.26,3048.19,3048.24,582
2025-03-20 05:45:00,3048.2,3050.43,3047.97,3050.05,668
2025-03-20 06:00:00,3050.06,3050.16,3048.22,3049.63,458
2025-03-20 06:15:00,3049.64,3053.53,3049.2,3053.45,651
2025-03-20 06:30:00,3053.57,3057.24,3053.31,3056.85,750
2025-03-20 06:45:00,3056.84,3057.26,3052.2,3052.52,769
2025-03-20 07:00:00,3052.52,3053.56,3050.83,3052.09,777
2025-03-20 07:15:00,3052.11,3052.99,3046.86,3048.87,934
2025-03-20 07:30:00,3048.86,3048.89,3044.91,3046.75,949
2025-03-20 07:45:00,3046.69,3047.26,3044.91,3046.71,809
2025-03-20 08:00:00,3046.85,3049.46,3045.64,3049.07,852
2025-03-20 08:15:00,3049.1,3051.48,3048.49,3049.65,856
2025-03-20 08:30:00,3049.61,3050.63,3045.75,3050.28,929
2025-03-20 08:45:00,3050.24,3050.36,3048.5,3049.04,714
2025-03-20 09:00:00,3048.96,3048.96,3045.22,3046.63,741
2025-03-20 09:15:00,3046.64,3046.97,3044.34,3046.86,789
2025-03-20 09:30:00,3046.86,3047.81,3044.68,3045.05,840
2025-03-20 09:45:00,3045.18,3045.18,3041.8,3042.28,913
2025-03-20 10:00:00,3042.23,3044.01,3040.55,3042.45,851
2025-03-20 10:15:00,3042.49,3042.55,3038.52,3040.12,965
2025-03-20 10:30:00,3039.96,3042.46,3039.77,3040.11,925
2025-03-20 10:45:00,3040.14,3043.28,3039.01,3041.78,985
2025-03-20 11:00:00,3041.58,3044.18,3040.91,3043.14,843
2025-03-20 11:15:00,3043.15,3045.79,3043.14,3044.69,867
2025-03-20 11:30:00,3044.68,3046.25,3044.0,3044.69,849
2025-03-20 11:45:00,3044.73,3044.73,3040.7,3041.49,1020
2025-03-20 12:00:00,3041.49,3041.49,3034.33,3034.71,1041
2025-03-20 12:15:00,3034.65,3034.65,3030.06,3030.22,1126
2025-03-20 12:30:00,3030.04,3030.04,3025.52,3028.32,1133
2025-03-20 12:45:00,3028.34,3035.54,3028.2,3034.18,1093
2025-03-20 13:00:00,3034.15,3034.68,3029.96,3031.53,964
2025-03-20 13:15:00,3031.53,3033.53,3029.38,3032.55,894
2025-03-20 13:30:00,3032.66,3033.19,3029.36,3030.79,1010
2025-03-20 13:45:00,3030.79,3035.08,3030.51,3034.42,950
2025-03-20 14:00:00,3034.46,3036.39,3033.39,3036.08,1002
2025-03-20 14:15:00,3036.12,3038.04,3035.1,3036.18,1062
2025-03-20 14:30:00,3036.41,3041.79,3035.09,3040.68,1010
2025-03-20 14:45:00,3040.63,3042.32,3039.78,3040.89,1126
2025-03-20 15:00:00,3040.85,3041.07,3031.73,3033.39,1236
2025-03-20 15:15:00,3033.4,3034.1,3029.99,3030.89,1205
2025-03-20 15:30:00,3030.75,3037.52,3030.22,3034.83,1288
2025-03-20 15:45:00,3034.74,3036.82,3031.73,3032.52,1214
2025-03-20 16:00:00,3032.27,3036.01,3030.63,3035.11,1257
2025-03-20 16:15:00,3035.12,3036.66,3031.86,3032.87,1241
2025-03-20 16:30:00,3032.82,3038.5,3032.28,3038.26,1149
2025-03-20 16:45:00,3038.38,3040.84,3036.45,3040.21,1162
2025-03-20 17:00:00,3040.17,3041.86,3037.69,3039.55,1160
2025-03-20 17:15:00,3039.54,3041.03,3038.29,3040.29,1023
2025-03-20 17:30:00,3040.44,3040.61,3037.62,3039.33,1052
2025-03-20 17:45:00,3039.34,3041.85,3039.33,3040.74,995
2025-03-20 18:00:00,3040.74,3041.89,3038.99,3041.83,1126
2025-03-20 18:15:00,3041.84,3042.98,3038.46,3038.65,993
2025-03-20 18:30:00,3038.59,3039.01,3034.04,3034.89,1040
2025-03-20 18:45:00,3034.96,3039.15,3034.96,3038.32,898
2025-03-20 19:00:00,3038.33,3040.07,3036.18,3037.21,842
2025-03-20 19:15:00,3037.21,3039.53,3034.88,3035.81,926
2025-03-20 19:30:00,3035.79,3039.5,3035.6,3039.39,915
2025-03-20 19:45:00,3039.44,3041.88,3038.61,3041.73,829
2025-03-20 20:00:00,3041.73,3045.2,3041.08,3045.11,951
2025-03-20 20:15:00,3045.09,3045.37,3042.96,3044.62,887
2025-03-20 20:30:00,3044.71,3044.71,3040.96,3042.58,830
2025-03-20 20:45:00,3042.5,3044.99,3042.42,3043.28,822
2025-03-20 21:00:00,3043.24,3044.6,3043.24,3044.07,807
2025-03-20 21:15:00,3044.08,3045.77,3043.59,3045.07,778
2025-03-20 21:30:00,3045.12,3045.87,3044.49,3045.43,724
2025-03-20 21:45:00,3045.47,3046.05,3044.56,3044.56,949
2025-03-20 22:00:00,3044.73,3045.64,3044.72,3045.25,422
2025-03-20 22:15:00,3045.24,3045.24,3044.2,3044.68,291
2025-03-20 22:30:00,3044.64,3045.75,3044.5,3045.23,399
2025-03-20 22:45:00,3044.96,3045.22,3044.07,3044.47,261
2025-03-21 00:00:00,3044.36,3045.09,3043.71,3044.34,226
2025-03-21 00:15:00,3044.34,3044.84,3043.62,3044.33,132
2025-03-21 00:30:00,3044.32,3044.5,3043.88,3044.12,104
2025-03-21 00:45:00,3044.02,3045.97,3043.48,3045.75,158
2025-03-21 01:00:00,3045.7,3045.97,3045.0,3045.93,171
2025-03-21 01:15:00,3045.9,3045.9,3044.6,3044.6,153
2025-03-21 01:30:00,3044.46,3045.49,3044.37,3045.1,205
2025-03-21 01:45:00,3045.17,3046.58,3045.11,3046.28,312
2025-03-21 02:00:00,3046.34,3047.39,3044.49,3044.57,416
2025-03-21 02:15:00,3044.56,3044.56,3042.35,3043.74,474
2025-03-21 02:30:00,3043.78,3044.69,3042.77,3043.69,347
2025-03-21 02:45:00,3043.68,3043.8,3042.56,3042.83,583
2025-03-21 03:00:00,3042.87,3044.6,3041.94,3042.65,839
2025-03-21 03:15:00,3042.66,3043.86,3040.77,3042.08,735
2025-03-21 03:30:00,3042.18,3043.3,3038.76,3038.76,823
2025-03-21 03:45:00,3038.76,3039.08,3035.94,3035.94,957
2025-03-21 04:00:00,3036.2,3036.99,3034.75,3035.5,874
2025-03-21 04:15:00,3035.44,3035.7,3034.22,3035.04,625
2025-03-21 04:30:00,3034.87,3035.32,3033.86,3034.44,680
2025-03-21 04:45:00,3034.47,3035.79,3033.86,3034.7,712
2025-03-21 05:00:00,3034.71,3034.71,3031.19,3031.65,868
2025-03-21 05:15:00,3031.73,3032.32,3030.34,3030.56,763
2025-03-21 05:30:00,3030.46,3031.78,3030.01,3030.85,651
2025-03-21 05:45:00,3030.84,3032.77,3030.31,3030.53,615
2025-03-21 06:00:00,3030.49,3032.0,3029.24,3031.29,683
2025-03-21 06:15:00,3031.29,3031.53,3029.87,3030.56,544
2025-03-21 06:30:00,3030.6,3031.67,3030.24,3031.52,471
2025-03-21 06:45:00,3031.51,3031.8,3027.95,3029.81,603
2025-03-21 07:00:00,3029.83,3030.41,3027.19,3027.48,548
2025-03-21 07:15:00,3027.46,3028.08,3026.65,3027.17,568
2025-03-21 07:30:00,3027.21,3027.65,3021.59,3025.04,908
2025-03-21 07:45:00,3024.82,3029.41,3024.06,3028.01,940
2025-03-21 08:00:00,3028.02,3032.67,3027.48,3031.03,876
2025-03-21 08:15:00,3031.04,3031.94,3030.59,3031.37,574
2025-03-21 08:30:00,3031.24,3033.97,3031.14,3032.4,837
2025-03-21 08:45:00,3032.55,3032.55,3028.16,3029.82,823
2025-03-21 09:00:00,3029.85,3032.47,3028.09,3031.49,718
2025-03-21 09:15:00,3031.46,3032.34,3029.71,3032.08,857
2025-03-21 09:30:00,3032.09,3033.39,3030.15,3031.26,705
2025-03-21 09:45:00,3031.09,3031.99,3029.54,3031.9,724
2025-03-21 10:00:00,3031.97,3034.72,3029.6,3030.11,868
2025-03-21 10:15:00,3030.1,3030.21,3027.23,3028.77,879
2025-03-21 10:30:00,3028.84,3033.61,3028.17,3033.43,880
2025-03-21 10:45:00,3033.38,3034.5,3032.52,3033.05,817
2025-03-21 11:00:00,3032.76,3033.12,3027.88,3030.05,815
2025-03-21 11:15:00,3030.1,3031.4,3029.13,3030.61,741
2025-03-21 11:30:00,3030.59,3030.87,3028.55,3028.96,815
2025-03-21 11:45:00,3028.96,3030.29,3028.45,3029.67,674
2025-03-21 12:00:00,3029.59,3033.32,3029.59,3033.04,752
2025-03-21 12:15:00,3032.74,3033.32,3031.93,3032.13,592
2025-03-21 12:30:00,3032.02,3032.94,3030.53,3032.1,626
2025-03-21 12:45:00,3032.09,3033.35,3030.79,3030.83,663
2025-03-21 13:00:00,3030.84,3032.13,3028.92,3032.13,738
2025-03-21 13:15:00,3032.07,3032.32,3030.04,3031.4,727
2025-03-21 13:30:00,3031.38,3034.96,3030.05,3034.96,894
2025-03-21 13:45:00,3034.93,3037.57,3032.8,3034.24,860
2025-03-21 14:00:00,3034.24,3038.02,3034.03,3035.53,1004
2025-03-21 14:15:00,3035.4,3036.05,3033.89,3035.22,831
2025-03-21 14:30:00,3035.24,3035.99,3033.52,3034.75,899
2025-03-21 14:45:00,3034.76,3038.08,3033.95,3034.04,1014
2025-03-21 15:00:00,3033.9,3036.79,3033.17,3035.84,966
2025-03-21 15:15:00,3035.9,3036.38,3029.59,3029.86,1083
2025-03-21 15:30:00,3029.34,3029.88,3013.72,3014.88,1386
2025-03-21 15:45:00,3014.98,3016.23,3004.2,3006.66,1374
2025-03-21 16:00:00,3006.68,3007.31,2999.55,3003.89,1370
2025-03-21 16:15:00,3003.59,3009.5,3000.31,3008.14,1297
2025-03-21 16:30:00,3007.94,3010.95,3005.58,3009.49,1216
2025-03-21 16:45:00,3009.74,3016.74,3009.5,3015.77,1206
2025-03-21 17:00:00,3015.91,3017.89,3013.53,3013.87,1173
2025-03-21 17:15:00,3013.85,3016.94,3012.94,3014.03,1030
2025-03-21 17:30:00,3014.01,3014.41,3009.99,3013.28,1067
2025-03-21 17:45:00,3013.2,3014.03,3010.61,3011.02,1055
2025-03-21 18:00:00,3010.89,3015.55,3010.62,3014.05,1126
2025-03-21 18:15:00,3014.1,3016.12,3013.07,3014.85,963
2025-03-21 18:30:00,3014.44,3016.78,3013.05,3013.51,928
2025-03-21 18:45:00,3013.63,3016.38,3013.41,3015.13,876
2025-03-21 19:00:00,3015.13,3017.86,3014.59,3016.91,953
2025-03-21 19:15:00,3016.91,3018.23,3014.87,3015.53,881
2025-03-21 19:30:00,3015.56,3016.04,3014.88,3015.02,734
2025-03-21 19:45:00,3014.91,3016.0,3012.92,3013.68,856
2025-03-21 20:00:00,3013.7,3015.91,3013.5,3015.66,645
2025-03-21 20:15:00,3015.7,3019.49,3015.26,3019.07,802
2025-03-21 20:30:00,3018.97,3021.59,3018.97,3020.53,718
2025-03-21 20:45:00,3020.54,3021.29,3017.27,3017.47,808
2025-03-21 21:00:00,3017.38,3021.31,3015.92,3020.93,806
2025-03-21 21:15:00,3020.94,3021.93,3019.78,3020.57,823
2025-03-21 21:30:00,3020.63,3021.54,3019.85,3020.54,867
2025-03-21 21:45:00,3020.48,3020.91,3019.62,3020.02,927
2025-03-21 22:00:00,3020.13,3021.45,3019.97,3021.17,437
2025-03-21 22:15:00,3021.17,3023.25,3021.01,3023.06,417
2025-03-21 22:30:00,3023.06,3024.02,3022.93,3023.12,357
2025-03-21 22:45:00,3022.97,3024.2,3022.46,3022.94,357
2025-03-24 00:00:00,3023.36,3025.01,3022.43,3024.19,805
2025-03-24 00:15:00,3024.2,3025.9,3023.87,3024.31,409
2025-03-24 00:30:00,3024.2,3024.54,3022.43,3024.4,362
2025-03-24 00:45:00,3024.41,3026.05,3024.36,3025.54,347
2025-03-24 01:00:00,3025.49,3025.49,3023.21,3024.81,428
2025-03-24 01:15:00,3024.8,3026.15,3024.79,3024.89,245
2025-03-24 01:30:00,3024.88,3025.66,3024.29,3025.66,282
2025-03-24 01:45:00,3025.66,3026.04,3024.69,3024.69,381
2025-03-24 02:00:00,3024.44,3025.47,3023.13,3024.0,652
2025-03-24 02:15:00,3024.01,3024.03,3022.32,3022.79,463
2025-03-24 02:30:00,3022.7,3023.31,3021.1,3021.38,651
2025-03-24 02:45:00,3021.37,3021.55,3017.19,3018.57,941
2025-03-24 03:00:00,3018.47,3023.49,3018.42,3023.19,1058
2025-03-24 03:15:00,3023.22,3023.61,3020.37,3020.91,1007
2025-03-24 03:30:00,3021.18,3025.66,3020.75,3023.86,976
2025-03-24 03:45:00,3023.85,3024.1,3020.69,3020.84,920
2025-03-24 04:00:00,3021.04,3024.47,3020.74,3023.09,868
2025-03-24 04:15:00,3023.05,3023.66,3022.42,3023.21,626
2025-03-24 04:30:00,3023.09,3023.41,3017.13,3017.82,822
2025-03-24 04:45:00,3017.75,3018.55,3013.62,3016.31,860
2025-03-24 05:00:00,3016.2,3018.07,3016.18,3017.24,609
2025-03-24 05:15:00,3017.24,3019.81,3016.91,3018.05,748
2025-03-24 05:30:00,3017.97,3018.56,3015.71,3018.1,742
2025-03-24 05:45:00,3018.1,3018.57,3016.59,3016.99,477
2025-03-24 06:00:00,3017.05,3018.53,3016.5,3018.05,492
2025-03-24 06:15:00,3018.06,3019.45,3017.42,3017.97,477
2025-03-24 06:30:00,3017.97,3018.43,3017.33,3018.17,356
2025-03-24 06:45:00,3018.17,3020.11,3017.82,3019.49,538
2025-03-24 07:00:00,3019.48,3023.06,3018.96,3022.56,623
2025-03-24 07:15:00,3022.56,3023.17,3022.14,3022.79,488
2025-03-24 07:30:00,3022.76,3023.01,3021.24,3021.31,901
2025-03-24 07:45:00,3021.28,3022.65,3020.29,3022.12,763
2025-03-24 08:00:00,3021.99,3022.74,3017.85,3018.46,853
2025-03-24 08:15:00,3018.44,3022.47,3017.31,3022.37,642
2025-03-24 08:30:00,3022.37,3024.85,3021.71,3024.73,809
2025-03-24 08:45:00,3024.74,3025.63,3024.62,3025.1,598
2025-03-24 09:00:00,3024.87,3026.52,3023.96,3025.54,897
2025-03-24 09:15:00,3025.54,3028.9,3024.42,3025.02,911
2025-03-24 09:30:00,3025.2,3025.2,3021.47,3022.62,842
2025-03-24 09:45:00,3022.65,3023.13,3021.03,3022.37,899
2025-03-24 10:00:00,3022.23,3025.31,3021.86,3024.7,962
2025-03-24 10:15:00,3024.73,3024.8,3022.31,3023.36,948
2025-03-24 10:30:00,3023.52,3027.69,3022.62,3027.1,1023
2025-03-24 10:45:00,3027.08,3028.94,3026.9,3028.77,1017
2025-03-24 11:00:00,3029.13,3031.03,3028.53,3030.33,989
2025-03-24 11:15:00,3030.4,3030.75,3028.26,3029.25,931
2025-03-24 11:30:00,3029.27,3029.63,3023.88,3024.88,921
2025-03-24 11:45:00,3024.88,3024.95,3022.71,3023.61,946
2025-03-24 12:00:00,3023.72,3027.78,3023.47,3027.78,980
2025-03-24 12:15:00,3027.81,3032.98,3026.93,3032.67,1053
2025-03-24 12:30:00,3032.64,3033.22,3028.1,3029.52,1049
2025-03-24 12:45:00,3029.46,3029.85,3027.78,3028.15,871
2025-03-24 13:00:00,3028.05,3029.22,3026.84,3027.13,903
2025-03-24 13:15:00,3027.16,3027.96,3026.63,3027.13,777
2025-03-24 13:30:00,3027.14,3027.35,3024.39,3025.33,790
2025-03-24 13:45:00,3025.3,3026.23,3024.37,3024.61,714
2025-03-24 14:00:00,3024.51,3026.32,3024.24,3026.23,898
2025-03-24 14:15:00,3026.33,3028.65,3026.24,3026.61,893
2025-03-24 14:30:00,3026.47,3027.56,3025.01,3026.35,827
2025-03-24 14:45:00,3026.31,3026.32,3022.47,3024.25,1032
2025-03-24 15:00:00,3024.2,3027.61,3023.77,3027.38,1107
2025-03-24 15:15:00,3027.38,3028.27,3023.37,3024.49,1033
2025-03-24 15:30:00,3024.62,3026.04,3020.97,3022.08,1152
2025-03-24 15:45:00,3019.94,3026.05,3019.14,3022.79,1273
2025-03-24 16:00:00,3022.37,3024.04,3020.07,3023.42,1164
2025-03-24 16:15:00,3023.41,3023.69,3015.55,3016.61,1147
2025-03-24 16:30:00,3016.59,3016.93,3009.2,3010.65,1308
2025-03-24 16:45:00,3010.62,3014.18,3007.99,3012.12,1200
2025-03-24 17:00:00,3012.27,3012.27,3005.79,3010.87,1259
2025-03-24 17:15:00,3010.82,3012.91,3009.18,3009.77,1141
2025-03-24 17:30:00,3009.79,3015.32,3009.73,3014.71,1154
2025-03-24 17:45:00,3014.66,3015.23,3012.55,3014.05,1046
2025-03-24 18:00:00,3014.04,3015.64,3012.64,3012.85,967
2025-03-24 18:15:00,3012.81,3013.22,3009.8,3011.53,1043
2025-03-24 18:30:00,3011.55,3012.05,3008.04,3009.2,920
2025-03-24 18:45:00,3009.24,3011.17,3009.1,3009.76,968
2025-03-24 19:00:00,3009.74,3009.82,3007.12,3008.76,999
2025-03-24 19:15:00,3008.85,3009.85,3006.7,3009.56,912
2025-03-24 19:30:00,3009.38,3009.53,3006.58,3007.55,873
2025-03-24 19:45:00,3007.53,3007.97,3005.82,3007.0,930
2025-03-24 20:00:00,3006.98,3007.78,3002.46,3003.61,935
2025-03-24 20:15:00,3003.61,3005.11,3003.4,3004.33,910
2025-03-24 20:30:00,3004.38,3007.66,3004.0,3007.56,829
2025-03-24 20:45:00,3007.58,3008.07,3006.28,3006.75,862
2025-03-24 21:00:00,3006.8,3008.0,3005.82,3007.07,716
2025-03-24 21:15:00,3007.05,3008.13,3005.28,3005.38,758
2025-03-24 21:30:00,3005.36,3006.73,3005.07,3006.5,790
2025-03-24 21:45:00,3006.54,3006.77,3004.99,3006.05,877
2025-03-24 22:00:00,3006.04,3007.66,3005.54,3007.32,273
2025-03-24 22:15:00,3007.34,3012.11,3007.13,3011.44,438
2025-03-24 22:30:00,3011.44,3013.33,3011.28,3012.84,362
2025-03-24 22:45:00,3012.85,3014.57,3011.5,3011.96,345
2025-03-25 00:00:00,3011.96,3012.4,3010.4,3011.1,305
2025-03-25 00:15:00,3011.21,3012.15,3011.06,3011.06,509
2025-03-25 00:30:00,3010.95,3011.03,3009.74,3009.74,325
2025-03-25 00:45:00,3009.74,3012.35,3009.03,3011.52,310
2025-03-25 01:00:00,3011.53,3012.35,3011.31,3011.45,170
2025-03-25 01:15:00,3011.46,3012.18,3010.73,3011.96,294
2025-03-25 01:30:00,3012.03,3012.26,3009.44,3009.5,305
2025-03-25 01:45:00,3009.53,3010.53,3009.4,3009.9,272
2025-03-25 02:00:00,3010.17,3011.61,3008.99,3011.38,495
2025-03-25 02:15:00,3011.3,3011.9,3010.08,3010.46,643
2025-03-25 02:30:00,3010.62,3012.19,3010.61,3011.14,423
2025-03-25 02:45:00,3011.04,3014.85,3011.02,3014.12,382
2025-03-25 03:00:00,3014.11,3014.55,3012.66,3012.76,938
2025-03-25 03:15:00,3012.76,3013.47,3010.52,3012.26,746
2025-03-25 03:30:00,3012.37,3014.51,3012.31,3014.19,931
2025-03-25 03:45:00,3014.26,3014.54,3011.36,3011.86,718
2025-03-25 04:00:00,3011.87,3011.87,3008.74,3011.25,748
2025-03-25 04:15:00,3011.27,3012.32,3009.69,3010.11,580
2025-03-25 04:30:00,3010.11,3011.6,3009.64,3010.68,764
2025-03-25 04:45:00,3010.65,3010.96,3007.64,3009.15,870
2025-03-25 05:00:00,3009.19,3012.6,3008.62,3012.45,790
2025-03-25 05:15:00,3012.45,3014.92,3012.23,3014.46,931
2025-03-25 05:30:00,3014.44,3016.26,3014.32,3016.03,697
2025-03-25 05:45:00,3016.02,3016.02,3014.98,3015.35,614
2025-03-25 06:00:00,3015.45,3016.45,3014.79,3015.49,725
2025-03-25 06:15:00,3015.51,3015.72,3014.78,3015.5,452
2025-03-25 06:30:00,3015.56,3016.31,3015.29,3015.29,425
2025-03-25 06:45:00,3015.29,3016.42,3015.19,3015.26,580
2025-03-25 07:00:00,3015.23,3019.02,3014.33,3018.54,812
2025-03-25 07:15:00,3018.5,3020.97,3017.86,3020.04,761
2025-03-25 07:30:00,3020.03,3020.04,3017.93,3018.45,753
2025-03-25 07:45:00,3018.5,3019.35,3016.73,3018.29,764
2025-03-25 08:00:00,3018.35,3018.65,3015.46,3016.63,612
2025-03-25 08:15:00,3016.64,3017.24,3015.47,3016.69,679
2025-03-25 08:30:00,3016.67,3017.32,3015.37,3015.6,614
2025-03-25 08:45:00,3015.58,3018.5,3014.81,3017.73,834
2025-03-25 09:00:00,3017.72,3017.92,3015.5,3017.17,610
2025-03-25 09:15:00,3017.17,3017.31,3013.09,3014.7,788
2025-03-25 09:30:00,3014.98,3016.48,3012.71,3013.11,679
2025-03-25 09:45:00,3013.12,3013.5,3010.54,3011.07,776
2025-03-25 10:00:00,3011.09,3015.22,3010.7,3013.53,1015
2025-03-25 10:15:00,3013.5,3018.08,3012.94,3017.98,868
2025-03-25 10:30:00,3018.0,3020.38,3017.71,3019.99,1038
2025-03-25 10:45:00,3020.0,3021.91,3019.83,3021.38,902
2025-03-25 11:00:00,3021.27,3021.53,3019.77,3021.22,835
2025-03-25 11:15:00,3021.2,3021.74,3020.1,3021.2,807
2025-03-25 11:30:00,3021.33,3021.45,3019.04,3021.12,723
2025-03-25 11:45:00,3021.11,3023.51,3020.98,3023.2,775
2025-03-25 12:00:00,3023.27,3024.79,3022.87,3023.95,740
2025-03-25 12:15:00,3023.85,3024.4,3021.27,3021.36,924
2025-03-25 12:30:00,3021.37,3023.87,3020.68,3023.23,763
2025-03-25 12:45:00,3023.21,3024.4,3022.69,3023.59,868
2025-03-25 13:00:00,3023.61,3024.77,3023.25,3024.23,722
2025-03-25 13:15:00,3024.25,3025.4,3023.39,3025.11,777
2025-03-25 13:30:00,3025.12,3026.36,3022.77,3023.46,894
2025-03-25 13:45:00,3023.46,3023.69,3020.41,3020.72,874
2025-03-25 14:00:00,3021.37,3021.9,3015.64,3018.04,1180
2025-03-25 14:15:00,3018.12,3018.7,3014.13,3016.6,1136
2025-03-25 14:30:00,3016.73,3020.13,3016.73,3018.73,1106
2025-03-25 14:45:00,3018.7,3023.12,3018.44,3021.72,873
2025-03-25 15:00:00,3021.72,3025.08,3020.9,3024.21,1162
